time,BTC,ETH,XRP,AAPL,AMZN,GOOGL,INFY.NS,MSFT,RELIANCE.NS,TCS.NS,TSLA
14-06-2022,22118.37,1206.94,0.3214,130.5156,102.31,105.9845,1334.4777,238.0503,1195.817,3056.6899,220.89
15-06-2022,22566.73,1236.89,0.3433,133.1405,107.67,109.0126,1317.4788,245.1289,1181.3475,3052.6438,233
16-06-2022,20372.85,1067.1,0.3126,127.8612,103.66,105.3072,1294.3196,238.5177,1164.8309,2991.4255,213.1
17-06-2022,20432.26,1085.21,0.3207,129.3359,106.22,106.4096,1285.1486,241.1271,1178.4812,2940.8699,216.76
20-06-2022,20550.91,1126.99,0.3222,129.3359,106.22,106.4096,1310.0215,241.1271,1157.1184,2963.2441,216.76
21-06-2022,20699.21,1124.71,0.3287,133.573,108.68,110.7799,1343.139,247.0567,1175.7966,3058.0232,237.0367
22-06-2022,19956.16,1048.3,0.3219,133.0618,108.95,110.7238,1331.4205,246.4628,1140.078,3068.4958,236.0867
23-06-2022,21098.41,1143.46,0.3351,135.9325,112.44,111.4732,1345.5013,252.0418,1121.5818,3150.2319,235.07
24-06-2022,21219.46,1224.12,0.3669,139.2652,116.46,117.1669,1334.9872,260.649,1137.5529,3135.2842,245.7067
27-06-2022,20718.16,1190.73,0.353,139.2652,113.22,115.0401,1366.0203,257.9131,1134.1858,3155.8486,244.92
28-06-2022,20251.96,1142.41,0.3369,135.1165,107.4,111.2403,1371.1617,249.7245,1150.1338,3159.1335,232.6633
29-06-2022,20094.16,1098.71,0.3289,136.8762,108.92,110.9364,1355.5061,253.4049,1173.9994,3132.8088,228.49
30-06-2022,19908.49,1069.53,0.3321,134.4087,106.21,108.2166,1354.2555,250.0653,1181.052,3110.5298,224.4733
01-07-2022,19249.33,1058.01,0.3131,136.5813,109.56,107.9927,1370.4669,252.7429,1095.9875,3156.23,227.2633
04-07-2022,20212.81,1149.81,0.3281,136.5813,109.56,107.9927,1378.4336,252.7429,1098.2623,3080.0159,227.2633
05-07-2022,20158.69,1131.96,0.3249,139.1668,113.5,112.4872,1367.271,255.9267,1107.158,3062.1646,233.0667
06-07-2022,20545.04,1185.41,0.3319,140.5038,114.33,113.7872,1381.8148,259.1982,1097.4208,3104.4839,231.7333
07-07-2022,21611.8,1236.64,0.342,143.8759,116.33,117.9693,1388.3458,261.3305,1086.6141,3130.2859,244.5433
08-07-2022,21592.65,1214,0.3398,144.5542,115.54,118.5359,1402.9362,260.6101,1088.1158,3108.959,250.7633
11-07-2022,19944.25,1095.67,0.3148,142.4209,111.75,114.8841,1364.677,257.543,1102.9037,2964.5767,234.3433
12-07-2022,19309.71,1037.37,0.3112,143.3941,109.22,113.2395,1332.6711,246.9885,1101.3337,2936.8711,233.07
13-07-2022,20230.81,1114.57,0.3235,143.0304,110.4,110.5907,1338.0903,246.0636,1081.8138,2893.123,237.04
14-07-2022,20577.38,1192.56,0.3335,145.96,110.63,109.6115,1323.639,247.3877,1090.7321,2862.5764,238.3133
15-07-2022,20827.27,1231.23,0.3339,147.6313,113.55,111.0118,1325.0287,249.9582,1092.8479,2858.615,240.0667
18-07-2022,22447.39,1583.55,0.3653,144.5837,113.76,108.2832,1380.1937,247.5533,1102.1528,2924.3862,240.5467
19-07-2022,23399.91,1543.12,0.3731,148.4473,118.21,113.0304,1374.8672,252.6942,1108.9098,2934.6482,245.53
20-07-2022,23222.77,1521.72,0.3632,150.4527,122.77,113.1198,1403.7234,255.362,1138.895,3021.0862,247.5
21-07-2022,23153.54,1575.68,0.3668,152.7237,124.63,113.5568,1420.0276,257.8643,1131.2964,3033.0188,271.7067
22-07-2022,22686.32,1535.71,0.358,151.485,122.42,107.1609,1395.3862,253.5023,1138.9407,3027.0046,272.2433
25-07-2022,21305.59,1438.01,0.3359,150.3643,121.14,106.7736,1392.885,252.0126,1101.3112,3022.9478,268.4333
26-07-2022,21258.08,1449.61,0.3375,149.0371,114.81,104.3006,1344.297,245.2651,1101.8116,2974.407,258.86
27-07-2022,22960.19,1636.88,0.3595,154.1394,120.97,112.2856,1362.7318,261.6616,1100.7653,3044.0442,274.82
28-07-2022,23855.65,1725.82,0.3739,154.6899,122.28,113.4376,1405.6688,269.1295,1118.0101,3112.4402,280.9
29-07-2022,23769.15,1722.28,0.368,159.7627,134.95,115.5232,1435.5905,273.3455,1141.8298,3151.9607,297.15
01-08-2022,23271.57,1630.62,0.3794,158.7796,135.39,114.0732,1436.8411,270.6874,1171.5878,3149.0012,297.2767
02-08-2022,22991.49,1631.11,0.3712,157.3049,134.16,114.3414,1429.9396,267.5815,1176.0468,3142.3196,300.5867
03-08-2022,22825.25,1618.68,0.3697,163.3215,139.52,117.2712,1450.783,275.0299,1185.9205,3187.8533,307.3967
04-08-2022,22622.99,1607.96,0.3711,163.0068,142.57,117.3804,1482.094,276.1789,1170.2454,3202.6016,308.6333
05-08-2022,23319.22,1736.78,0.3764,162.7805,140.8,116.6653,1497.6108,275.4584,1153.0005,3212.2427,288.17
08-08-2022,23817.72,1777.99,0.3788,162.3079,139.41,116.4965,1500.1582,272.9366,1168.0841,3221.2161,290.4233
09-08-2022,23156.66,1703.41,0.3675,162.3571,137.83,115.8311,1500.1582,274.8644,1168.0841,3221.2161,283.3333
10-08-2022,23959.67,1854.05,0.3815,166.61,142.69,118.8801,1484.4564,281.5438,1175.0686,3201.9331,294.3567
11-08-2022,23943.36,1881.06,0.3803,165.8717,140.64,118.026,1500.6677,279.4601,1178.9816,3267.084,286.63
12-08-2022,24412.17,1959.26,0.3798,169.4256,143.55,120.8465,1476.7212,284.2213,1198.0466,3247.0854,300.03
15-08-2022,24101.69,1899.64,0.3751,170.4986,143.18,121.2438,1476.7212,285.7402,1198.0466,3247.0854,309.32
16-08-2022,23858.64,1877.16,0.377,170.3411,144.78,120.8664,1478.8981,285.0002,1206.3734,3238.6372,306.5633
17-08-2022,23338.03,1834.04,0.3794,171.8375,142.1,118.7311,1487.9764,284.249,1212.6753,3246.6558,303.9967
18-08-2022,23201.51,1846.36,0.3703,171.4437,142.3,119.3468,1466.3921,283.1268,1214.8745,3227.707,302.87
19-08-2022,20833.43,1609.05,0.3345,168.8546,138.23,116.4071,1479.5001,279.2044,1193.2136,3232.0029,296.6667
22-08-2022,21399.66,1624.65,0.3439,164.9659,133.22,113.4575,1459.6299,271.0083,1189.9041,3202.2195,289.9133
23-08-2022,21520.62,1664.76,0.347,164.6312,133.62,113.0801,1428.828,269.7302,1208.2552,3135.4463,296.4533
24-08-2022,21369.05,1656.52,0.3455,164.9266,133.8,112.9112,1424.2887,269.0959,1205.037,3107.5247,297.0967
25-08-2022,21565.47,1695.85,0.3494,167.3877,137.28,115.851,1406.3636,272.0816,1201.5219,3072.0613,296.07
26-08-2022,20247.99,1508.09,0.339,161.0773,130.75,109.5842,1409.5133,261.5828,1195.1082,3075.8796,288.09
29-08-2022,20292.37,1552.4,0.3338,158.8721,129.79,108.6705,1354.1166,258.7922,1185.8185,2990.3008,284.82
30-08-2022,19813.51,1524.62,0.3266,156.4405,128.73,108.1938,1383.0193,256.5871,1204.2153,3065.3315,277.7
31-08-2022,20050.28,1554.16,0.3277,154.7768,126.77,107.4787,1383.0193,255.1235,1204.2153,3065.3315,275.61
01-09-2022,20129.93,1585.98,0.3331,155.5053,127.82,108.9883,1356.3862,254.0795,1168.814,2989.489,277.16
02-09-2022,19957.44,1575.91,0.3313,153.3887,127.51,107.1112,1346.0109,249.8448,1155.1647,2988.248,270.21
05-09-2022,19793.29,1617.5,0.3328,153.3887,127.51,107.1112,1353.6997,249.8448,1173.1051,2991.1121,270.21
06-09-2022,18791.95,1558.9,0.3212,152.1286,126.11,106.0784,1347.9563,247.103,1185.4532,2985.0508,274.42
07-09-2022,19287.52,1630,0.3369,153.5364,129.48,108.7003,1350.3186,251.8255,1178.5602,3006.5762,283.7
08-09-2022,19321.77,1635.6,0.3396,152.0597,129.82,107.6376,1367.2247,252.2451,1180.2263,3025.7158,289.26
09-09-2022,21369.73,1719.35,0.3571,154.9245,133.27,109.8921,1400.3424,258.0409,1172.8768,3071.5364,299.68
12-09-2022,22400.52,1716.53,0.3598,160.8903,136.45,110.1006,1423.0845,260.1778,1186.0011,3095.6877,304.42
13-09-2022,20173.77,1574.56,0.3326,151.4493,126.82,103.6054,1431.1902,245.8736,1195.907,3082.7048,292.13
14-09-2022,20233.68,1639.6,0.3418,152.8964,128.55,104.2808,1366.7615,246.098,1181.573,2978.7024,302.61
15-09-2022,19700.15,1472.51,0.3262,150.0022,126.28,102.2051,1327.2983,239.424,1169.8639,2963.3813,303.75
16-09-2022,19804.02,1433.97,0.3553,148.3581,123.53,102.0958,1275.6533,238.7995,1140.8763,2872.0747,303.35
19-09-2022,19541.28,1376.21,0.3848,152.0794,124.66,102.364,1287.9277,238.5849,1142.3599,2891.2617,309.07
20-09-2022,18879.95,1323.07,0.4144,154.4617,122.19,100.4472,1286.3065,236.5651,1142.5425,2902.24,308.73
21-09-2022,18468.05,1246.29,0.3942,151.3312,118.54,98.5999,1275.8386,233.1501,1145.6925,2864.9148,300.8
22-09-2022,19405.96,1326.15,0.4855,150.3664,117.31,99.4541,1267.2234,235.1308,1134.8962,2870.8335,288.59
23-09-2022,19291.13,1326.95,0.5068,148.0923,113.78,98.0636,1264.9075,232.1451,1113.6235,2846.635,275.33
26-09-2022,19230.96,1336.65,0.4682,148.427,115.15,97.4976,1278.6177,231.6865,1085.2522,2858.4238,276.01
27-09-2022,19081.4,1328.11,0.4464,149.4016,114.41,96.8321,1290.9382,230.6718,1093.88,2880.4268,282.94
28-09-2022,19412.67,1337.15,0.4489,147.5114,118.01,99.3647,1292.0035,235.2186,1064.7555,2897.8008,287.81
29-09-2022,19593.46,1335.9,0.487,140.2658,114.8,96.7527,1295.6628,231.7353,1061.4916,2861.1924,268.21
30-09-2022,19425.63,1328.7,0.4797,136.0523,113,94.9948,1309.3729,227.2469,1085.4348,2868.1135,265.25
03-10-2022,19632.35,1323.32,0.4622,140.2363,115.88,97.9643,1291.1237,234.8966,1081.6688,2849.4031,242.4
04-10-2022,20344.58,1361.9,0.4796,143.8296,121.09,100.9438,1324.1487,242.8391,1101.6177,2950.7805,249.44
05-10-2022,20160.74,1352.44,0.489,144.1249,120.95,100.7352,1324.1487,243.1513,1101.6177,2950.7805,240.81
06-10-2022,19965.12,1352.4,0.4934,143.17,120.3,100.7253,1348.0026,240.7998,1105.6804,2961.0903,238.13
07-10-2022,19532.81,1331.14,0.5182,137.913,114.56,98.0041,1344.3433,228.5544,1110.3596,2925.7224,223.07
10-10-2022,19131.36,1290.04,0.4948,138.2379,113.67,97.1897,1354.9503,223.6855,1098.2396,2976.9368,222.96
11-10-2022,19058.29,1279.79,0.4858,136.8202,112.21,96.5143,1318.9609,219.9388,1076.3734,2930.1616,216.5
12-10-2022,19154.85,1294.29,0.4882,136.1902,112.9,96.8917,1323.5001,220.2705,1084.2937,2959.9446,217.24
13-10-2022,19378.91,1287.51,0.4797,140.7679,112.53,98.3814,1315.3481,228.5544,1087.7401,2962.3792,221.72
14-10-2022,19182.01,1296.63,0.4885,136.2296,106.9,95.8986,1365.696,223.0123,1082.2166,2958.4175,204.99
17-10-2022,19550.49,1331.52,0.4799,140.197,113.79,99.2852,1380.2399,231.7645,1099.5863,2978.1331,219.35
18-10-2022,19330.29,1310.78,0.4658,141.5161,116.36,100.0797,1392.9775,232.711,1118.9873,3009.668,220.19
19-10-2022,19123.89,1284.85,0.4506,141.6244,115.07,98.9475,1376.0714,230.74,1138.4569,2987.7993,222.04
20-10-2022,19043.54,1282.68,0.4466,141.1617,115.25,99.2852,1390.3838,230.418,1141.5155,3021.7271,207.28
21-10-2022,19166.4,1299.88,0.4615,144.9814,119.32,100.4373,1390.0131,236.2431,1128.277,3002.6814,214.44
24-10-2022,19331.06,1343.83,0.4532,147.1275,119.82,101.8177,1406.0858,241.2486,1132.0431,3025.9382,211.25
25-10-2022,20087.18,1460.37,0.4608,149.9726,120.6,103.7643,1413.9135,244.5759,1114.5592,3026.321,222.42
26-10-2022,20776.76,1566.85,0.469,147.0291,115.66,94.2797,1413.9135,225.7053,1114.5592,3026.321,224.64
27-10-2022,20295.28,1514.35,0.4617,142.5498,110.96,91.5883,1427.1648,221.2462,1118.9416,3021.8225,225.09
28-10-2022,20599.89,1555.12,0.4744,153.3198,103.41,95.6304,1417.1444,230.1448,1153.1791,3027.4209,228.52
31-10-2022,20492.56,1572.88,0.4645,150.9571,102.44,93.8626,1439.9948,226.4956,1163.8838,3056.0374,227.54
01-11-2022,20480.27,1578.51,0.4635,148.3088,96.79,89.8503,1473.0997,222.6317,1154.868,3119.73,227.82
02-11-2022,20150.33,1518.33,0.4498,142.7762,92.12,86.3743,1454.6508,214.7576,1162.0806,3102.5027,214.98
03-11-2022,20207.99,1530.87,0.4549,136.7218,89.3,82.8585,1433.5328,209.0496,1166.4174,3069.0532,215.31
04-11-2022,21150.6,1645.06,0.5064,136.4555,90.98,85.9869,1417.8467,216.0163,1183.5815,3079.2463,207.47
07-11-2022,20593.73,1568.45,0.4649,136.988,90.53,87.8839,1411.7126,222.339,1189.9041,3094.8457,197.08
08-11-2022,18544.7,1334.22,0.4061,137.56,89.98,88.2911,1411.7126,223.3148,1189.9041,3094.8457,191.3
09-11-2022,15820.02,1104.17,0.329,132.9944,86.14,86.7219,1415.2245,219.0606,1188.7172,3077.9543,177.59
10-11-2022,17559.67,1296.01,0.3942,144.8275,96.63,93.2965,1406.5621,237.0823,1174.3376,3068.0005,190.72
11-11-2022,17007.72,1285.23,0.3839,147.6181,100.79,95.7496,1470.3839,241.112,1201.408,3173.5645,195.97
14-11-2022,16592.04,1241.39,0.3763,146.2178,98.49,95.0445,1484.6187,235.687,1195.5874,3192.2749,190.95
15-11-2022,16879.14,1252,0.3882,147.9534,98.94,97.7657,1492.7661,236.0968,1190.2238,3189.4995,194.42
16-11-2022,16648.05,1215.24,0.3751,146.7208,97.12,98.1729,1501.0071,236.5273,1183.399,3211.2729,186.92
17-11-2022,16680.21,1199.45,0.3816,148.6239,94.85,97.6862,1486.5851,236.4784,1186.4575,3205.1956,183.17
18-11-2022,16677.95,1210.98,0.3824,149.186,94.14,96.7626,1492.2041,236.0283,1185.8185,3199.8838,180.19
21-11-2022,15760.19,1105.99,0.364,145.9516,92.46,94.9452,1468.6045,236.8404,1164.4772,3142.5081,167.87
22-11-2022,16198.25,1137.75,0.3753,148.0914,93.2,96.3852,1484.3844,239.7563,1170.9366,3172.6072,169.91
23-11-2022,16590.98,1183.69,0.3813,148.9691,94.13,97.7856,1482.6051,242.2514,1167.2845,3166.2427,183.2
24-11-2022,16588.46,1202.96,0.4017,148.9691,94.13,97.7856,1526.2924,242.2514,1177.3506,3235.0076,183.2
25-11-2022,16508.33,1198.4,0.4077,146.0502,93.41,96.7924,1531.7708,242.1633,1194.9257,3244.1001,182.86
28-11-2022,16207.01,1167.3,0.3891,142.2143,93.95,95.3921,1520.2988,236.5567,1235.9875,3249.459,182.92
29-11-2022,16431.79,1215.7,0.398,139.2067,92.42,94.538,1525.59,235.1574,1238.1101,3251.4692,180.83
30-11-2022,17162.35,1294.92,0.4079,145.9713,96.54,100.2982,1531.1151,249.6487,1246.8521,3245.2004,194.7
01-12-2022,16978.64,1276.36,0.3964,146.2475,95.5,100.2982,1551.8584,249.2084,1243.1772,3326.407,194.7
02-12-2022,17094.49,1295.61,0.3958,145.7544,94.13,99.752,1533.8778,249.5313,1242.6522,3291.4741,194.86
05-12-2022,16966.84,1259.37,0.3895,144.5908,91.01,98.7986,1535.6105,244.815,1224.5294,3278.7932,182.45
06-12-2022,17086.52,1271.38,0.3914,140.9226,88.25,96.3157,1510.4657,239.8443,1228.0671,3239.9846,179.82
07-12-2022,16837.85,1231.35,0.3833,138.9799,88.46,94.2897,1503.5356,239.1105,1209.9443,3235.439,174.04
08-12-2022,17226.02,1280.28,0.3944,140.6661,90.35,93.0681,1517.2552,242.0753,1209.3735,3206.6787,173.44
09-12-2022,17126.85,1262.95,0.3889,140.183,89.09,92.1941,1469.6348,240.1379,1191.0454,3151.3601,179.05
12-12-2022,17208.66,1275.37,0.3871,142.4806,90.55,92.6708,1448.9381,247.0753,1192.8712,3145.3311,167.82
13-12-2022,17775.32,1320.43,0.3951,143.4469,92.49,94.9749,1472.3038,251.3904,1198.3037,3189.021,160.95
14-12-2022,17801.37,1307.5,0.3852,141.2184,91.58,94.4188,1479.0933,251.6839,1193.9669,3220.8438,156.8
15-12-2022,17359.21,1266.59,0.3785,134.6017,88.45,90.2376,1442.6637,243.6506,1177.0081,3163.1809,157.67
16-12-2022,16658.44,1167.85,0.3517,132.6394,87.86,89.6417,1425.526,239.4236,1171.1877,3101.1147,150.23
19-12-2022,16442.79,1167.68,0.3391,130.5291,84.92,87.8342,1411.619,235.2749,1186.5717,3064.5557,149.87
20-12-2022,16901.12,1216.96,0.3484,130.4601,85.19,88.4102,1411.5724,236.5958,1196.843,3104.6562,137.8
21-12-2022,16821.13,1213.84,0.3451,133.5663,86.77,88.9664,1413.6794,239.1692,1179.8156,3128.2,137.57
22-12-2022,16816.01,1217.51,0.3494,130.3911,83.79,87.1589,1425.3856,233.0635,1176.757,3119.73,125.35
23-12-2022,16780.97,1219.97,0.3546,130.0262,85.25,88.6188,1402.02,233.5919,1142.2458,3089.7256,123.15
26-12-2022,16916.07,1227.3,0.3661,130.0262,85.25,88.6188,1406.9835,233.5919,1152.2202,3113.2217,123.15
27-12-2022,16700.54,1211.07,0.3675,128.2217,83.04,86.7914,1418.6427,231.86,1161.647,3119.5383,109.1
28-12-2022,16540.47,1189.27,0.3558,124.2872,81.82,85.4308,1414.2413,229.4823,1161.5328,3117.2415,112.71
29-12-2022,16631.24,1200.06,0.3422,127.8075,84.18,87.8441,1421.1715,235.8228,1161.0078,3128.3914,121.82
30-12-2022,16599.47,1199.12,0.345,128.1231,84,87.6256,1412.415,234.6584,1162.7881,3116.8589,123.18
02-01-2023,16670.08,1213.98,0.3483,128.1231,84,87.6256,1427.2118,234.6584,1175.8896,3121.4045,123.18
03-01-2023,16670.16,1214.11,0.3436,123.3306,85.82,88.5095,1425.8536,234.4236,1167.2845,3169.1621,108.1
04-01-2023,16846.82,1256.42,0.3476,124.6027,85.14,87.4767,1399.8661,224.1691,1149.7096,3172.3203,113.64
05-01-2023,16825.87,1250.73,0.3379,123.2813,83.12,85.6095,1381.5107,217.5253,1147.6554,3168.9229,110.34
06-01-2023,16946.16,1268.71,0.3445,127.8174,86.08,86.7417,1356.5067,220.0889,1158.0862,3073.6475,113.06
09-01-2023,17179.03,1320.11,0.3491,128.34,87.36,87.4171,1390.1733,222.2317,1185.4303,3177.3926,119.77
10-01-2023,17442.44,1335.42,0.351,128.9119,89.87,87.8143,1376.407,223.9245,1167.9009,3145.2832,118.85
11-01-2023,17938,1388.95,0.3729,131.6336,95.09,90.8931,1377.8118,230.6956,1153.1791,3185.7668,123.22
12-01-2023,18849,1416.05,0.3747,131.5547,95.27,90.5058,1386.568,233.3766,1128.277,3191.1743,123.56
13-01-2023,19932.05,1451.18,0.3861,132.8859,98.12,91.489,1408.1539,234.0811,1126.4512,3229.6484,122.4
16-01-2023,21188.92,1577.02,0.3861,132.8859,98.12,91.489,1428.6165,234.0811,1115.7234,3198.47,122.4
17-01-2023,21136.12,1565.15,0.3869,134.0495,96.05,90.6647,1441.7274,235.177,1131.564,3241.0166,131.49
18-01-2023,20678.47,1512.28,0.3788,133.3296,95.46,90.4958,1447.2526,230.7347,1129.6921,3252.1445,128.78
19-01-2023,21082.28,1551.2,0.3931,133.3888,93.68,92.4126,1441.1654,226.9382,1128.4825,3235.9324,127.17
20-01-2023,22676.2,1659.02,0.413,135.9526,97.25,97.3486,1428.6633,235.0498,1115.0615,3226.3389,133.42
23-01-2023,22917.47,1626.47,0.4238,139.1476,97.52,99.1064,1449.6874,237.359,1109.4237,3276.0322,143.75
24-01-2023,22637.8,1556.12,0.4077,140.5478,96.32,97.0308,1453.3396,236.8306,1102.873,3296.5623,143.89
25-01-2023,23066.28,1610.94,0.4171,139.8871,97.18,94.5678,1445.005,235.4314,1087.626,3290.2783,144.43
26-01-2023,23009.15,1601.35,0.4093,141.958,99.22,96.852,1445.005,242.6624,1087.626,3290.2783,160.27
27-01-2023,23077.75,1597.86,0.4127,143.9005,102.24,98.6893,1422.6697,242.8189,1066.9924,3272.3389,177.9
30-01-2023,22833.34,1566.49,0.3933,141.0113,100.55,96.276,1441.0718,237.4862,1077.218,3294.02,166.66
31-01-2023,23129.7,1585.47,0.4058,142.2834,103.13,98.163,1436.3424,242.4765,1074.5244,3222.1172,173.22
01-02-2023,23730.52,1641.61,0.4137,143.4075,105.15,99.7421,1452.5905,247.3101,1068.1564,3269.7483,181.41
02-02-2023,23470.8,1642.74,0.4097,148.7225,112.91,107.002,1483.167,258.9051,1062.2448,3319.6816,188.27
03-02-2023,23437.21,1663.97,0.4118,152.3514,103.39,104.0623,1497.823,252.7896,1063.1807,3340.6912,189.98
06-02-2023,22761.44,1614.31,0.3921,149.6199,102.18,102.1952,1470.1497,251.2436,1055.1692,3319.25,194.76
07-02-2023,23252.78,1671.61,0.4038,152.4993,102.11,106.9027,1463.1729,261.8014,1052.6356,3331.3376,196.81
08-02-2023,22961.13,1650.95,0.3977,149.8072,100.05,98.6893,1489.4883,260.9892,1073.6573,3376.9541,201.29
09-02-2023,21807.55,1545.78,0.3818,148.7719,98.24,94.3592,1514.3054,257.9462,1075.5288,3396.8606,207.32
10-02-2023,21634.86,1513.79,0.3822,149.1373,97.61,93.9222,1506.392,257.4373,1066.6729,3393.6946,196.89
13-02-2023,21787.77,1506.37,0.3707,151.942,99.54,93.9619,1467.9021,265.4804,1060.6014,3340.7871,194.64
14-02-2023,22208.56,1556.14,0.3823,151.3001,99.7,94.0315,1492.0635,266.3122,1085.5947,3357.7676,209.25
15-02-2023,24332.21,1675.34,0.4011,153.4037,101.16,96.276,1495.6223,264.1836,1110.1769,3377.4819,214.24
16-02-2023,23533.22,1638.41,0.3848,151.8038,98.15,94.8558,1500.0707,257.1503,1109.3094,3413.3613,202.04
17-02-2023,24578.28,1694.3,0.3951,150.6581,97.2,93.7037,1483.2137,253.1383,1113.9429,3358.7751,208.31
20-02-2023,24838.09,1703.53,0.3983,150.6581,97.2,93.7037,1491.3142,253.1383,1102.1655,3345.4883,208.31
21-02-2023,24450.5,1659.64,0.3921,146.6386,94.58,91.1613,1479.1868,247.8511,1111.1586,3310.6641,197.37
22-02-2023,24186.92,1643.28,0.3952,147.0633,95.79,91.0222,1462.6111,246.7132,1085.9597,3263.2251,200.86
23-02-2023,23941.1,1650.59,0.3886,147.5472,95.82,90.2674,1452.2159,249.911,1080.7557,3274.9771,202.07
24-02-2023,23189.78,1607.86,0.3785,144.8906,93.5,88.5195,1452.1691,244.4669,1088.151,3262.1699,196.88
27-02-2023,23492.86,1633.97,0.4018,146.0856,93.76,89.2544,1413.4453,245.389,1080.9155,3196.3594,207.63
28-02-2023,23137.23,1605,0.3766,145.5819,94.23,89.4431,1393.0765,244.6631,1060.2362,3178.1323,205.71
01-03-2023,23642.8,1665.45,0.3837,143.5079,92.17,89.7411,1401.0366,241.5732,1069.9824,3248.02,202.77
02-03-2023,23467.23,1647.79,0.3773,144.1005,92.13,91.3698,1378.6547,246.3208,1061.8339,3186.3823,190.9
03-03-2023,22360.92,1569.58,0.3773,149.157,94.9,93.0085,1385.3506,250.4211,1088.9271,3206.2407,197.79
06-03-2023,22410.79,1565.91,0.3697,151.9223,93.75,94.4784,1411.7126,251.971,1099.5634,3234.7329,193.81
07-03-2023,22201.44,1561.65,0.3802,149.7199,93.55,93.2171,1411.7126,249.3029,1099.5634,3234.7329,187.71
08-03-2023,21704.74,1532.44,0.3886,150.9742,93.92,93.6044,1397.8995,248.8614,1103.5121,3252.5288,182
09-03-2023,20370.48,1437.54,0.371,148.7224,92.25,91.6876,1386.3807,247.5078,1076.9896,3201.1562,172.92
10-03-2023,20206.71,1431.4,0.3711,146.6584,90.73,90.0092,1378.0928,243.8489,1060.3047,3195.5435,173.44
13-03-2023,24207.1,1680.71,0.3733,148.604,92.43,90.4859,1343.9575,249.0772,1042.8666,3148.4885,174.48
14-03-2023,24757.56,1705.06,0.3734,150.6977,94.88,93.3263,1329.8165,255.8163,1038.9635,3084.2129,183.26
15-03-2023,24372.11,1652.94,0.3601,151.0927,96.2,95.4517,1329.4889,260.3776,1021.2058,3068.8157,180.45
16-03-2023,25049.83,1676.86,0.3655,153.9172,100.04,99.6328,1314.9264,270.9323,1016.1158,3055.4812,184.13
17-03-2023,27441.41,1793.04,0.3805,153.0778,98.95,100.9239,1330.472,274.1006,1014.8377,3050.0129,180.13
20-03-2023,27807.05,1738.39,0.3745,155.448,97.71,100.5267,1314.505,267.0381,1004.8632,3015.4771,183.25
21-03-2023,28188.11,1806.98,0.4698,157.3047,100.61,104.2013,1302.3774,268.5584,1036.1102,2979.7893,197.58
22-03-2023,27316.18,1738.78,0.4219,155.8727,98.7,102.6619,1301.0197,267.0969,1039.2603,3003.4854,191.15
23-03-2023,28345.7,1817.43,0.4449,156.959,98.71,104.8766,1287.2532,272.3645,1026.1132,2997.5847,192.22
24-03-2023,27493.01,1751.94,0.4262,158.2627,98.13,104.7178,1292.9657,275.219,1005.799,2993.604,190.41
27-03-2023,27146.01,1716.29,0.4798,156.3171,98.04,101.7582,1300.7385,271.1089,1021.4339,2995.3311,191.81
28-03-2023,27266.08,1773.6,0.5144,155.6949,97.24,100.338,1290.1094,269.9809,1026.2045,2989.1909,189.19
29-03-2023,28355.7,1793.38,0.5427,158.7762,100.25,100.6955,1295.6814,275.1601,1020.133,3011.2559,193.88
30-03-2023,28040.71,1793.89,0.5324,160.3465,102,100.1989,1295.6814,278.6326,1020.133,3011.2559,195.28
31-03-2023,28474.62,1822.07,0.5376,162.855,103.29,103.0195,1337.2617,282.8016,1064.1165,3075.5312,207.46
03-04-2023,27809.04,1810.94,0.4965,164.1093,102.41,103.6451,1321.2477,281.752,1064.2991,3069.8711,194.77
04-04-2023,28177.23,1871.46,0.5029,163.576,103.95,104.0027,1321.2477,281.7029,1064.2991,3069.8711,192.58
05-04-2023,28180.06,1909.28,0.506,161.7291,101.1,103.7544,1333.1412,278.9171,1061.7427,3108.0527,185.52
06-04-2023,28043.49,1872.91,0.5027,162.618,102.06,107.6773,1331.5959,286.0386,1068.8639,3089.7295,185.06
10-04-2023,29655.75,1911.14,0.5175,160.0206,102.17,105.7109,1336.934,283.8708,1061.2861,3130.6926,184.51
11-04-2023,30226.45,1891.5,0.5168,158.8058,99.92,104.6284,1316.8462,277.4358,1066.5359,3083.1104,186.79
12-04-2023,29905.56,1918.62,0.505,158.1145,97.83,103.9232,1337.5895,278.0833,1071.2378,3109.8274,180.54
13-04-2023,30407.76,2013.97,0.5128,163.5068,102.4,106.6941,1300.9727,284.3122,1075.2778,3059.175,185.9
14-04-2023,30491.71,2101.73,0.5231,163.1612,102.51,108.1243,1300.9727,280.6828,1075.2778,3059.175,185
17-04-2023,29446.34,2075.88,0.5109,163.1809,102.74,105.2441,1178.3862,283.292,1080.7329,3011.8315,187.04
18-04-2023,30395.53,2104.71,0.5319,164.4055,102.3,103.7842,1179.3693,282.8702,1068.3619,3003.4373,184.31
19-04-2023,28821.91,1935.92,0.4916,165.5512,104.3,103.4664,1153.9437,282.9487,1073.6801,2963.9607,180.59
20-04-2023,28248.11,1943.43,0.4749,164.5833,103.81,104.5688,1145.7026,280.6533,1070.9637,2978.5427,162.99
21-04-2023,27261.17,1849.09,0.4492,162.9735,106.96,104.688,1149.4016,280.31,1072.3105,3032.3137,165.08
